Creation Date,System Registration,program_name_DC,Unique Record ID
3/22/2024 11:36:52 AM,Yardi,,t00219214a4092abebdac56941c937877ac191a82ab2aecb5033086def5240418cf216ff
3/22/2024 11:36:52 AM,Yardi,,t0021921891c70d1a720cdeea184a9b2644e901b6b3a7cff8638c0b7890e3022cc081da7
3/25/2024 10:14:37 AM,Yardi,,t00219222e687530737f8900695da55cb39ef010e555b210f2e9ef9539ca5b36797ff7cb
3/26/2024 11:18:13 AM,Yardi,,t00219238a94d11d15b2e251a9f6efb451def9b1a545661e759d4e4723a647d3b8b2d534
3/26/2024 4:06:30 PM,Yardi,,t002192444a0d33ed19f87421cc4e69e077814020789539a55178d101fe5d478ccec9959
3/26/2024 4:37:00 PM,Yardi,,t0021925020ddf5d38c0230e68a3bde965a934a80a16f571f99801b82c193a7acda7f0a2
3/26/2024 4:37:00 PM,Yardi,,t0021925c13da5f40713446fc2ef446abcbf976d1a14978d265253c52aa0df16c07da0a7
3/27/2024 9:17:39 AM,Yardi,,t0021926f46a16efc269acb045267c9de756dcd1b84102eb2c510d0cf8a9ae0a271f7e41
4/1/2024 8:59:28 AM,Yardi,,t0021927772c41403d8886f30165a6eadb128f04bc67fb16c2df4d9c1420e7f8d351af4b
4/1/2024 9:19:53 AM,Yardi,,t0021928242ccdd070275cb6278a3acc58c8a08445750fa2acb9c46e82542be44b978b7d
5/25/2022 3:10:48 PM,Yardi,,t00219295247c17b41c623a0d9499673fe6bcfe50a49e4f80494e58e875bf4fcf9a7011c
5/25/2022 3:10:48 PM,Yardi,,t0021929547f856ef85a7b67713c01d9841627a4b6f18f4056484b5ec7d9356db75b654e
5/25/2022 3:10:48 PM,Yardi,,t0021929bc42086023646c2fda7d3c36ad8646bcb43f2acd1a4020b6bb2449ac51e0f62a
4/3/2024 4:00:53 PM,Yardi,,t00219306fc19b1b94d4779e71772a027b82904457ed92003e9459863c20be5ec15ba10a
4/5/2024 12:01:45 PM,Yardi,,t00219311b469059b16b93119962fc3dbe56b581e31015a43a0a83a94e1581d7c8f7c40c
4/8/2024 11:06:01 AM,Yardi,,t00219326c74fc33af16e023210c82325dfb0bad3a391e375be48ac281e180391e55d6af
4/9/2024 11:57:51 AM,Yardi,,t0021933b1a7cbf7c1e4da4061ee5a6ea55c4021d47f3ea68ddb1d4c4d1e9dae7f099280
4/12/2024 3:10:54 PM,Yardi,,t0021934c5428fc514158349b5600ad250836b81e88a98ba0c2d9deb44333c30e2ea1aa7
4/17/2024 8:56:11 AM,Yardi,,t00219353b81b45cb8e494c7ae6dbfbf37b32afa9bafedd7ba43724328a79a2af5de52d1
4/17/2024 10:15:10 AM,Yardi,,t00219366f87edf47c274ee550798316f1bcf8674bf8ad35ded7427a6fb2ab3dc5dbfdf4
4/17/2024 10:15:10 AM,Yardi,,t0021936f090f6d025bfd32ba77c11b98bfbf0678b97df72813483e3a38f248032b1ec93
4/18/2024 4:43:34 PM,Yardi,,t002193734784cb0111126e64255e88ce3562a4acecb54d6e4ce84d92fbe1523841f981b
4/23/2024 9:44:13 AM,Yardi,,t002193892a8238e69994b5f7a6042fd6eb73b1e4fce7bdeafb0143b08660aa95ad4f155
4/23/2024 11:15:01 AM,Yardi,,t002193908a73654b292c033109d03f6be195f776f31da5be2ca9c0d64da5e22a44296e0
4/23/2024 11:15:01 AM,Yardi,,t0021939df465b1734ef9bdd66f865c58f43ecadbcc5d1fc39bf6abbf4d93778741efa0a
4/23/2024 12:00:43 PM,Yardi,,t0021940f60873919b68e3484f2e3169c6cd3cafb4625646b54781dde133c90037707eca
4/26/2024 4:05:04 PM,Yardi,,t00219418eff93dfee1f15a5f00deba16868b863212fff77d4515bde2baeef7289d40b08
4/26/2024 4:05:04 PM,Yardi,,t0021941cc50828068a76fe00653ac01f98e254e8cee855da3ce02a84bc89734296de776
4/29/2024 11:00:58 AM,Yardi,,t0021942df2d5a057fefc312e8abd3052093f46bd42b7f686a4e22a5ee9a2e44e6af63c7
5/10/2024 9:40:44 AM,Yardi,,t0021943a6736c18927dd0341142b87b410c69c18e13f7a73aa14ea476a875ce4486b6ba
5/14/2024 9:08:29 AM,Yardi,,t002194468ac49a02a71b76c172aded279a8ccabb18a3dc1a9152bf8e91782c42d8e1b53
5/22/2024 3:46:33 PM,Yardi,,t002194549a07c5bbee68e24a690ea51bcc0239a5458464f8d13bb54958a17d7b9161d57
5/22/2024 4:49:58 PM,Yardi,,t00219466a11e52d9d32bb2438db11c278ed7aeff10eeb9b958c0cf027edc84c5f8526e0
5/23/2024 11:28:25 AM,Yardi,,t002194734a4231e1d99dd77d821b723d61f6aece89d25a2e8494aaa38eb2895238d48f8
5/24/2024 9:24:23 AM,Yardi,,t002194832dccca0341ab105732e2efd15d5eb0e646922bcf0e994030426b0337fceaee8
4/30/2024 2:43:33 PM,Yardi,,t0021949ca0bb1d464e17626e8bb45bc8dea358eca758d110b36061d1db2032b314321c7
3/15/2024 10:10:41 AM,Yardi,,t0021950980ae795c6318edcd767542e79a3956c51ed07031150f73fe738b02ffaca87d8
3/15/2024 10:10:48 AM,Yardi,,t002195123d60a85f551ecb7fe76c036d9e35633083d9443280177d3dccdbe7bd7d08bed
3/15/2024 10:10:53 AM,Yardi,,t00219522bd40e3f9e6bebd5d752101a893a389eb63b90e39887f5871d1ca5ca21a8df44
3/15/2024 10:11:00 AM,Yardi,,t00219535f43dd8a97d78c7c4ac66acf3c76d0e4d1c2d4f74e2b045b82bc30d6c4b53a6e
3/15/2024 10:11:05 AM,Yardi,,t0021954aa371a80b66fd0b4d5a38bff57e9eed3aec5cb5ebfb5275ec53010bab6f50f64
3/15/2024 10:11:09 AM,Yardi,,t0021955cc1e326622b75fd7cc5f1ff93002e4cc6ef7736f383f1ce2e9380c5b57285b80
3/15/2024 10:11:11 AM,Yardi,,t002195691f4f81add3d1f6144449219b600d49244641769e0764936f94521b64fe94c07
3/15/2024 10:11:13 AM,Yardi,,t00219578ec2487747408b1f3c1bfa5235059025b7e7ebbf1ef494205395025207d1c8cb
5/24/2024 9:59:45 AM,Yardi,,t0021958b65b880ce94604674a62054d140bd8340ecc9aefe04d2ba58bb15930e5ede883
5/24/2024 10:01:06 AM,Yardi,,t002195918fa769ee33a0dcbf980b1c2e4a98a256eff18b8a18fff3ebe9887f4de07edbb
5/24/2024 10:02:36 AM,Yardi,,t0021960177e81bd63f4af9c6150ac11f488aa9ac17e05404a946a463f5e6dc4f235349c
12/28/2022 1:59:55 PM,Yardi,,t002196107fd10aa92c47c31dc1d6d7f387c698be203d033a1f9be96a1a00fb3ffba085c
5/28/2024 3:41:47 PM,Yardi,,t002196270c1e0c97b663c6c517c164a16c67ac9a16a65f443eb4fe9c040aa73c8db1283
5/28/2024 3:41:47 PM,Yardi,,t0021962f64637098cfdb588b4c0dc413b5b1ec69170693455dd4ca634af17138931451c
5/29/2024 8:52:19 AM,Yardi,,t002196319debe0244c248cd1e851d84f7b28077718ede77a9b563f7d61158913baf6a3e
5/29/2024 8:52:19 AM,Yardi,,t0021963403683e4dd618272066ca16fddd2f5d01ee281a44b7f5d55dceee26da8ea1cc3
5/29/2024 3:32:02 PM,Yardi,,t002196494b1ab49644771ae790d540ecf796527f52276e8b2fdcabf9ed2db8cc9cc6f90
5/30/2024 10:08:22 AM,Yardi,,t0021965ab1cfead919ca813f1e5ae8a68a93f7b04dcde7ee94ce91432e5b529142c83e5
6/23/2022 3:57:18 PM,Yardi,,t0021966ee92747e10b175e50dca0f579c77522efb40450b32c9fdaa83020b68cba794fe
5/30/2024 2:21:29 PM,Yardi,,t002196721ada2249b551984e7e8bc1d02e4d56af4ad117ef1666ef661920255e5335fa2
6/5/2024 10:00:13 AM,Yardi,,t00219684314b2dc1123e74580684fd5cd5407afa7d69eec471d833b42b5bd24d7efd7ba
6/7/2024 1:55:15 PM,Yardi,,t002196909024967f68a5024fcd5a9a7a0d39e1dd7ecd9b19964f603e2343920695ac1f9
6/7/2024 1:55:15 PM,Yardi,,t002196986f13b5c1258aed135ce8d085ff850b63adb1c486e1a69ecc16fe4d5225c5c99
5/23/2024 11:21:38 AM,Yardi,,t00219708254dfc31b03674c3160bc86848c5607beeb429cce688c94fb177bc0354de72c
5/23/2024 11:21:40 AM,Yardi,,t002197101ce352c434723615d6099c2d8bb69c89522faf6be905af832434e124856a499
5/23/2024 11:21:41 AM,Yardi,,t0021972445669ba59aa6061c16bc0d08551529692622c865b6eb0c2e97215fc848416bc
5/23/2024 11:21:42 AM,Yardi,,t0021973a4b1b8b3d102309ce037b812e6f27ff770b7f82c1b09cf6a25c22be6fe1fb51f
5/23/2024 11:21:42 AM,Yardi,,t0021973ccb12cc6526c88b81db1e9b518e735112fd9adeb265a9a9b21fff70f83df7e26
5/23/2024 11:21:43 AM,Yardi,,t00219740da302807fc7fa54cc4b4bb9084e2abd708d0804b8fe5b80a47a66aa5ba0000b
6/25/2025 2:34:33 PM,Yardi,,t002197574d06905abe1155102af08dc73078ccc7e73d8d4b3b4e65def73761399e57e22
5/23/2024 11:21:46 AM,Yardi,,t00219766404b879512187355622a2aece81e2f7deff9739dce87e8a5b25079cdcc03f4b
5/23/2024 11:21:48 AM,Yardi,,t0021977d0eb634b5aa857e08b240af56325a3d4024bd5251de7dacbe9ec17d6d9c5989e
5/23/2024 11:21:49 AM,Yardi,,t0021978a7122c9d2a69220ccb6cd5c31b7380f27ffad730c4834f3060c5706c21f5fe8f
5/23/2024 11:21:50 AM,Yardi,,t002197989dd0d95590c83d5394e2a37be52f832e84d00ae6f43b95948a16e210bcbbce2
5/23/2024 11:21:52 AM,Yardi,,t00219802ee8aad06426c0b37cc5a681c8aa2a3b502319500fe92c8b3abb4914038fadf6
5/23/2024 11:21:52 AM,Yardi,,t00219808e3e2fde5b47123a2c692ff8f647c369121b86de015fba4d3d90f9609015692c
2/13/2025 9:50:32 AM,Yardi,,t0021981a455634c71d83a64c27d1ef1f775ea4a10838f94a4592c2603a0bc5cd8a0c886
5/23/2024 11:21:57 AM,Yardi,,t0021982c09399f0ab80803cfb46a5b0ea6ddbfc7845b1baaf35ad86737e9acaf8a8db3e
5/23/2024 11:21:57 AM,Yardi,,t0021983169ef11564f8c3e569b5fd4479cea75f172b9d3ff97faea8bcdf63648ee37cc7
5/23/2024 11:21:58 AM,Yardi,,t0021984c3e0660cd58feea282420bd25d89bc8f3a8a7ea817f7dd75786746dfa1bfd61d
5/23/2024 11:21:59 AM,Yardi,,t0021985d648200ef1feba959bb8dde579f57833e56578bf4d2d04851a9110c1c9b16587
5/23/2024 11:21:59 AM,Yardi,,t0021985db8c629b2b6332ed5f41fdcad05fa205557f7386e40f09bf7c09b0ba39815302
6/7/2024 2:34:40 PM,Yardi,,t00219860eaff536095d227e00151e2921dbe98235b17b86b90ebc8e9334b25c7f781ded
6/11/2024 1:46:57 PM,Yardi,,t002198719141b3344d571630fd4f2c0ad7623734629c4fce35c4cfd9b7918732ba97a59
6/11/2024 1:46:57 PM,Yardi,,t0021987bbcbdee04bec9039b01e03e89bb53113f01f25dbf65eb07d8e40f5c47db2830d
6/11/2024 1:46:57 PM,Yardi,,t0021987ea52d14c723101f1de32e4e90082c1f6f31ec936c888b843e9b72f28c6203932
6/12/2024 4:04:23 PM,Yardi,,t00219881044e2eb23a1cdaac17ec3fa78f3dba5efef3ff79fe524f0c634c2a553e010bc
6/12/2024 4:04:23 PM,Yardi,,t0021988c9337b75afff76d7388ab25fcbe71c2c899ea22c6e9dab6690b0b3a58de4ad23
6/13/2024 9:17:21 AM,Yardi,,t0021989d85f7e3459fe32a72426b6628ce895bf943b97b4f8bc088dfb73ec0279113938
6/13/2024 11:28:40 AM,Yardi,,t0021990f6e0ca9ad89e02ccb1ff5f79a898622ce69925a5daddce28a75bafc0cd35f620
6/13/2024 2:19:39 PM,Yardi,,t0021991b79076daf27ca624f6186149f9b502d6af77313a744dec2722adf906ca45aefe
6/13/2024 2:19:39 PM,Yardi,,t0021991ea1902edf50c77acae6d4002ce51fc556aac29134e3437a85d84eb9383ce1824
6/17/2024 12:50:50 PM,Yardi,,t0021992accb21efef2e7a9c99b267338af1852d541e59c6771c5d4ec9ab5ffbf0765744
6/18/2024 4:32:24 PM,Yardi,,t00219938713ecf58375d713aaa76227fa5f82a7935479b9a879c331285ddf990f08c455
6/18/2024 4:32:24 PM,Yardi,,t0021993d5d76637812ec41fc5f6f46079a236bf9f7e4162d516002109e6b4993b26a789
6/19/2024 11:53:45 AM,Yardi,,t00219944f84bc873474ea387e55e7721713ee70d2189114c52dc8170871d2cc379dfb0b
6/19/2024 11:53:45 AM,Yardi,,t002199499e053a07d015d67e202b47ebfebcaeb34c67d4d16ae07b8e2b3071cd5498e3a
6/19/2024 11:53:45 AM,Yardi,,t0021994fcde1110dc7f05b9c38bbdea41b3d5eb1228e9d086804f5af6f4ead4f2565eea
6/19/2024 3:05:43 PM,Yardi,,t00219950d9973ca337ae8ab18b29404c0f756931b680d08e642ce82c1554f49ab228353
6/19/2024 3:05:43 PM,Yardi,,t00219953632bc34c1484344805162bcff5515aeb8e301c5334ac01dddbee9217b378393
6/19/2024 3:05:43 PM,Yardi,,t002199586d4e6a1d429df685f57de6dfd6f26e6fc65ae5cc78f8698a02eb9268fee806b
6/19/2024 3:05:43 PM,Yardi,,t0021995dbff84b2fdcb2454d3bb17fffacc8f2ea789993b5cd6b0fd11bd928ee604c86e
6/20/2024 9:22:53 AM,Yardi,,t0021996124a56ef655a0958069fde533b4d8c362bd1d59b15a967dfdd4c2f6b47be8005
6/20/2024 11:47:46 AM,Yardi,,t0021997c9bca602c39ec626ba420b43c34d8e1900940387c5bf3612cda56c85d9f861f8
6/20/2024 3:15:49 PM,Yardi,,t0021998bd62d63ba90c3da37be0e2982fd8835dad968aef06da91a2efc32d521868c60e
6/20/2024 3:15:49 PM,Yardi,,t0021998d8c9f61bcc066d8b1c35675452a6b99cf946ca231a7f4f8b399d4b5b466c3c03
6/25/2024 9:09:38 AM,Yardi,,t00219990853c45df9cfe41daddf157f70b76d5038e6627e5e6e82e4b2af38f8585f5249
6/25/2024 9:09:38 AM,Yardi,,t002199957e51e1748d1acac0bc9dbcf90ba096f003b40297ed337413c9e37f5fb5161c6
6/25/2024 9:45:25 AM,Yardi,,t002200023e22ac0de1beb8d1b9e484495952c88571cd159abe53dafdde5c48e1cc58579
6/25/2024 9:45:25 AM,Yardi,,t00220007fd68879eece4b97816fee2f89e763577159e6dfee268bef1e6a427f7cb0b7fd
6/27/2024 9:47:39 AM,Yardi,,t0022001290ba44b0b2851c12ed8012aa737996e0247652d6e2fa04b19f85061d73d84ae
6/27/2024 2:23:21 PM,Yardi,,t0022002bcc763b7e05e51290c320d8d7d356371f72f72cc4c4045197e441424c1177360
6/28/2024 1:00:45 PM,Yardi,,t00220036d8473e0d2f85d4ece3bd5691f6131b5cbf1dcae189ac34138b92486dca50814
6/28/2024 1:50:35 PM,Yardi,,t0022004f28f5bd0bacd0a98cd8fb791ecb5c3030a267649377c12342b287bc8ca63dfc4
7/3/2024 10:27:03 AM,Yardi,,t0022005fba944ebf70f208a54d735bce246fc09fa375778931a2e3f1cba0d0bd9bf19eb
7/3/2024 11:33:42 AM,Yardi,,t00220064241b5445245a6e81b041d4387c4294d12d7824019f400c7959e2d2a3802c297
7/3/2024 3:03:16 PM,Yardi,,t0022007006ded48be173a00a48ae36b91f1d22ec36f4e72f5aceb89ab10fa89ce0cfd88
7/3/2024 3:03:16 PM,Yardi,,t0022007563473b40f45a03812d94ae49776c96116bf87ff4f4f47f1f42f00bfd230de9f
7/3/2024 3:23:34 PM,Yardi,,t00220089bce6680c6cad7239accea5124a92701c4c4156240b52e59c84d19dbc1ded270
7/3/2024 3:42:53 PM,Yardi,,t0022009763b9effd9cc21aceff37473bd549f83164255612fbb157b06e814e6b7bf2f1c
7/3/2024 3:42:53 PM,Yardi,,t0022009a3bd27194f8373fd77237594cd62698e6d524a68cd10eba2c77a753a6a611787
7/3/2024 4:00:36 PM,Yardi,,t00220101217ec561e288860461f92da851aed7b58ffec21f219b7f4aa6c11104a7a46c5
7/3/2024 4:00:36 PM,Yardi,,t0022010b47773d127448e0301607e8388ec0e2ffe6bec27c8c0ecf0cd2923de91dd0137
7/3/2024 4:14:31 PM,Yardi,,t002201150c276c14e271f935590306120060ae6ad7304715ce78edd36f337cc0ca5c3ef
7/3/2024 4:14:31 PM,Yardi,,t0022011a65fb89e34f857b04da0ce1e1e3a98c4d4ef5d91ba77448623cea08a068ca8ba
7/3/2024 4:14:31 PM,Yardi,,t0022011e34c2fb600d989a828a7b0111f080b51c46846dd858970742541779ca3c47867
7/5/2024 9:41:05 AM,Yardi,,t00220121c0409954b6388daa2421c41be91673727a2a5b7a8b2dd2260363421fedd6aae
3/22/2021 3:16:28 PM,Yardi,,t0022013334e3b3711f927050cfc0dd12c09e81c6ec6a3ba935af8c64d7f946298bfc128
7/10/2024 2:24:57 PM,Yardi,,t002201412da4b92b1a6854fb9279b8ea3c0db76bc0d94f392f8b7439ca0b74eb44a8da2
7/10/2024 2:24:57 PM,Yardi,,t0022014d988a1f3777099bca1096375cdd94e6d0a0ad4299f1a69159a762638d3365216
7/15/2024 9:48:55 AM,Yardi,,t002201538fec8e534e30cf093cc598878a021d563fd46d7c161b0ef4937bb33e71924c6
7/15/2024 9:48:55 AM,Yardi,,t00220159bce6680c6cad7239accea5124a92701c4c4156240b52e59c84d19dbc1ded270
7/18/2024 11:35:58 AM,Yardi,,t0022016575e25a0a0ea48cf57496ecc9f965cbb6c69f9a6f940f3104af57e22a7793373
7/18/2024 11:35:58 AM,Yardi,,t0022016e9346c63e0b84431a76037cebc71493ec1b178586d806077c7e6f8a6f97631eb
7/18/2024 2:30:07 PM,Yardi,,t00220178e2702382beafd14e269079e4d4e4ac5706a2a5691175bca7707537546c14fd7
7/18/2024 2:30:07 PM,Yardi,,t0022017e9c6e6345c2ee3b9c5b88a6616c3d2f750421061d2c8d06c1aa0f8ff667c62d7
7/18/2024 2:30:07 PM,Yardi,,t0022017f1d5c5e32771d094da24180dc76aa684bc0fb54db1707f2b4bba4a1a957d286c
7/18/2024 3:22:41 PM,Yardi,,t00220185078b6f2059d1b6abebf18ba8f0d557e091b9581d61667f5cac15f1eac5a9d93
7/18/2024 3:22:41 PM,Yardi,,t00220187f0cff2ebf3b0c75c541a17375f680692c1397e51c0b76a94a530ad398f533da
7/18/2024 3:22:41 PM,Yardi,,t002201881844fdfd5aafeabb32ca95d6e3af94a253debb791d70e8220f91a6607317a19
7/22/2024 2:53:08 PM,Yardi,,t00220198c54256bb2a01b741de0379f83df9f918ff245ec04cc733cb15d814b1293090f
7/23/2024 3:58:33 PM,Yardi,,t00220200b8b51f4176d4c487b7f3d37769ee02a4eeee46a48d5ed34e530f99b4cf0cc3b
7/24/2024 3:01:16 PM,Yardi,,t00220211a3341d0ecadfb977c57b93e3695753aeb5a00aed8b14157a5a905a006f1bd5b
7/24/2024 3:01:16 PM,Yardi,,t002202159e891e7f016728ee8bc6dbf5abfeef5210abd2dcf6c960e18a58257b411a351
7/25/2024 3:21:05 PM,Yardi,,t0022022d7a1111d3c222a05c3b8958b9ea58bcab793904ff8e773c4875624495c160ed0
7/26/2024 12:11:35 PM,Yardi,,t00220232d84dc2051e1e31934d7c9491bd21c0e2c05220b4b181466539e47400c24cad9
7/26/2024 12:11:35 PM,Yardi,,t0022023893814d661f99984ad91f763714ffacaa88f9084e08e7df8602f056733d52690
7/29/2024 2:13:21 PM,Yardi,,t00220249c9553611771c7437a7e34546a1da035da180a7bebdd42e6c83383b556c554bc
10/30/2023 3:45:39 PM,Yardi,,t0022025cdce10a857db6565e1524e58edaf5cdd9205729804582c6167e279eae41bd220
7/30/2024 3:04:01 PM,Yardi,,t0022026204e2bbad3c0d618eb6c07130603704692965eb047ccd5e2695acb41f1f471bf
7/30/2024 3:04:01 PM,Yardi,,t00220262c9f42d70aa68a6e8e83e6394bfb51cd5a20c6b3a9eed07485a4e3b8bc873dde
7/31/2024 2:33:33 PM,Yardi,,t002202737979c50b88024a9d26f74956fe1a948e92f82b88879d97afb87c43dea08d1b2
7/31/2024 3:41:07 PM,Yardi,,t002202802a3221941cea3846e93b2b0715691da1b43dc5c34dfddb8b577b6b3545bc775
10/10/2023 10:05:54 AM,Yardi,,t00220293036fec1ccd029093b46e804b28f0aac41fa2bd20f053bce7e68210c00a86554
8/7/2024 2:34:11 PM,Yardi,,t0022030b4cdee3f3f873eeb418d779f3d769daa6e3fe48eaaa280886bd8667a7c0fa441
8/8/2024 10:28:17 AM,Yardi,,t00220314e26f684488b9f1530e9f983eb1af4a8c3676432cfb0f277b02998d6230a10d6
8/8/2024 10:28:17 AM,Yardi,,t00220318a8d6474ff35d5682ab3fc4936b0acee8c73b9db5709454e4737c62ed8232893
8/8/2024 2:23:49 PM,Yardi,,t0022032727cffa6de7714cedb571737a9c12a6d6cede611deaa3a602fddcfc86796e695
8/8/2024 2:23:49 PM,Yardi,,t0022032cf0a47afaf60c5f6249d52b7c7d0a3ea26fc75909e10748402c149a2f80e7ff3
8/9/2024 9:31:06 AM,Yardi,,t0022033fd64893af71602a7707f2999ee17af2020a67095aab928732f53453e6a9bd286
8/9/2024 2:29:40 PM,Yardi,,t0022034aef49f6c5421d8323514de65747e22b14fbbe0603c24a9e32ff860d0a70a3c4c
8/9/2024 2:29:40 PM,Yardi,,t0022034b9d61a13af48afc4f309957ce64b75562e1e78548ff3feb0e650ef7421569b51
8/12/2024 1:40:02 PM,Yardi,,t002203583d165020b8e20a97edbf8afb0e3084a56669e4668ece7f0dbbf0145ead0733a
8/12/2024 1:40:02 PM,Yardi,,t00220358f92ce14075f321e25c97a10ef140c347006d7f143257255b2877ada057746ad
8/12/2024 2:59:55 PM,Yardi,,t00220362182b291444427007694e121d7f5e014b543d4dd1f2fe09dd88a6df6b52b6f82
8/20/2024 10:59:10 AM,Yardi,,t0022037419073aa1812dd7f19bc6bf8af4c189602f54b0080d44245c0d26f9891794f3a
8/20/2024 11:27:32 AM,Yardi,,t0022038b432969afef557ef776b42ad8fa7a69aeb1f21d4bbe8b00677d533c2468fa7f8
8/20/2024 11:56:18 AM,Yardi,,t00220396304f5ab80342353f2a60908d2351ab433aba89f8d227795e73e188066f3c0e4
8/20/2024 12:07:44 PM,Yardi,,t00220404857231abe40b54476aaac4db956551ebb9a8a38ff370985dfca5b7436613b61
8/22/2024 4:14:05 PM,Yardi,,t0022041782682a357ee019c1229976e54105a480fcad945cf086fd54e46b78fe2376cf7
8/23/2024 12:39:54 PM,Yardi,,t002204213fc7a05a9fa69061eccec2f233d4bc47b733c9dda52ede5ad6ae9910ec06e18
8/23/2024 2:26:54 PM,Yardi,,t00220434abce521d87aba8236a46cc8600315b79cd0d7e9e325b3ab09ca4111856a97b9
8/23/2024 2:26:54 PM,Yardi,,t0022043c9675bdceea098a887903b292cdf113974a763a66470e69f626e89a10a1e065b
8/23/2024 2:26:54 PM,Yardi,,t0022043e43463e60a0ba9acc559a7c15c43c3c455c8eb5c564618a486403384efb8d6a9
8/23/2024 2:26:54 PM,Yardi,,t0022043f1d0e732a4af2545626142d266f17d55f7d53c58173cdbce195d01e82e14ee2c
8/27/2024 12:28:20 PM,Yardi,,t0022044b9f0f802e29e89fe0815e2e4c2d7e4709c960b4fb72869ffb16c70fe0321827b
8/27/2024 12:28:20 PM,Yardi,,t0022044c81462ea35150b983fac2213e8920648b9886b124853b5df8905671c0e9b5fa7
8/28/2024 4:49:29 PM,Yardi,,t002204513f23f9ef035589581e20873d051d08fc430cc0c18cba8235e99804a1a47def9
9/4/2024 3:16:10 PM,Yardi,,t0022046d6268a977ef31bdc30ba502e2272633a37243687fc409915b53bda5881309cec
9/4/2024 3:37:37 PM,Yardi,,t00220473176383e90018713e64a1c10fc5f5a49902063264bc26f5d0f65dd76c2bbeeac
9/5/2024 3:39:02 PM,Yardi,,t0022048826a2d9e8dac3522c19f72953acf9cc52750adde7027c7eb1c79d10893db91f0
9/5/2024 3:39:02 PM,Yardi,,t00220488da79e36bfa57697251f5ae0b11614ce35b3aeb688e0607f3ce8845406056a9b
9/10/2024 1:58:46 PM,Yardi,,t0022049b101dbfdf59b2d7b5c5cd52d5b97d4c2c52823abc2c2b3f3c1590167525348e9
9/12/2024 10:10:30 AM,Yardi,,t0022050b101dbfdf59b2d7b5c5cd52d5b97d4c2c52823abc2c2b3f3c1590167525348e9
9/17/2024 11:09:55 AM,Yardi,,t00220512dc4715a6e8bdf9fb9fa8777444f13996bdd0fedd4b02d0234221565e54eb41e
9/17/2024 3:32:35 PM,Yardi,,t00220524cc2932397b9757e16db3da975405cd6f2202a013acbb1cff1bd7fe5800d7231
1/3/2024 2:30:40 PM,Yardi,,t0022053ddc02923907d76a24b9e6f89c63a78db5aeccf1be6ef9992dc1ff316a9190ef3
9/18/2024 10:54:44 PM,Yardi,,t0022054cc02e277b11d5bb92fadc89d2435d298fa494af69200ae98b759a250db6c279e
9/19/2024 11:51:58 AM,Yardi,,t0022055cb6f928ad68a6868fd15fcd581b47d09fc0a91691e9b0567412f0a6a597b3d66
9/20/2024 12:21:57 PM,Yardi,,t0022056424ed586423a7de63c50a386717b63e456d29b94c6ea727e368673c0e62fd820
9/23/2024 11:56:23 AM,Yardi,,t002205791497b83fdf3a8e174be6bf094d9aaa879c05022c981dac25d7802639a80c9e1
9/24/2024 2:17:34 PM,Yardi,,t00220580fbfe3ef1a4718e9a90b9689eece5c14deef3f028321a804ba055e86fe893a3b
9/24/2024 2:55:43 PM,Yardi,,t002205987cbdc78acf593ccaa141f62010a00e45dcf9a34a27c6b79e2b1796bceec1d8f
9/26/2024 9:35:07 AM,Yardi,,t0022060c5699eed7cdca43e014c54d29ee7e21fb703df85264fc731424f7e0418bf724e
9/26/2024 10:34:48 AM,Yardi,,t0022061478292fb965e66cca4fac12b4357e65601ad28f8ccb35f1cc691ee5e42e37ad6
9/26/2024 12:41:34 PM,Yardi,,t002206290a96112bb70fec5e9b38caea65c8b68e8540caa830b43d6d8b2e70dee8d9ce2
9/26/2024 1:00:43 PM,Yardi,,t0022063174094ad2edd7468dcebf4cf3fcebd6c2e726717fcf943ff2041e64cdeb2c307
9/26/2024 1:46:11 PM,Yardi,,t0022064fa07e4f7c24f0fb338fedef1e2a07964d06ae661c3b8631c96a67f7ac1d9e071
9/26/2024 3:09:11 PM,Yardi,,t0022065b490cc6f390c5e2764087a73d89173b13baa8e24fb157879394fd2fdeaedf8f3
9/27/2024 9:27:20 AM,Yardi,,t00220669d3e2c3ef4399d27897e1d918151cac74ed7b2bee028fea50d29d7d8ea3f925e
9/27/2024 1:53:16 PM,Yardi,,t0022067e5e36b49f66caff4a398b5483b1d520891abf969cc65660d3953cbd3f31ce025
9/27/2024 1:55:10 PM,Yardi,,t0022068096b5e6807e1b135756d52b7b98df7eea325b90f6a2d8110864bfaa2bcc040b3
9/30/2024 9:51:32 AM,Yardi,,t0022069bb785f0f38255d6c0deaa1d9165ffddc209070a22b75047590058eb844816445
10/1/2024 12:16:26 PM,Yardi,,t0022070c7e2693d19be3be1d3574f3696a8cc53234e8fae81472a9ea3885cfad9263e51
10/2/2024 1:40:07 PM,Yardi,,t00220714fc1060347de9101bac35a02c5ba6ee00a27ae8c74412024c55f7b366d9ee005
10/4/2024 3:17:28 PM,Yardi,,t0022072c4bf9b2bc999688458cb373b5f06f321efbacc1832da74ba593ed594d17c4569
10/7/2024 10:32:18 AM,Yardi,,t00220730e4b5d481d1d7f60ab3b773ce6fa1df021657b17ddd72e1078234287746e864d
10/7/2024 10:33:41 AM,Yardi,,t00220740e4b5d481d1d7f60ab3b773ce6fa1df021657b17ddd72e1078234287746e864d
